罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金以外の主な被害品
窃盗,部品ねらい,相模原,横山,141526,神奈川県,相模原市中央区,横山台１丁目,2018-06-29,18,駐車（輪）場,その他
窃盗,部品ねらい,相模原,相生,141526,神奈川県,相模原市中央区,高根１丁目,2018-07-30,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原,相生,141526,神奈川県,相模原市中央区,並木４丁目,2018-01-05,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原,相生,141526,神奈川県,相模原市中央区,富士見１丁目,2018-06-12,18,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,相模原,相生,141526,神奈川県,相模原市中央区,富士見５丁目,2018-02-11,13,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,相模原,田名,141526,神奈川県,相模原市中央区,水郷田名２丁目,2018-05-04,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,相模原,田名,141526,神奈川県,相模原市中央区,水郷田名２丁目,2018-05-12,20,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,相模原,田名,141526,神奈川県,相模原市中央区,田名,2018-01-06,19,一戸建住宅,ナンバープレート
窃盗,部品ねらい,相模原,田名,141526,神奈川県,相模原市中央区,田名,2018-04-28,20,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,相模原,田名,141526,神奈川県,相模原市中央区,田名,2018-07-08,08,駐車（輪）場,その他
窃盗,部品ねらい,相模原,田名,141526,神奈川県,相模原市中央区,田名,2018-07-25,17,駐車（輪）場,その他
窃盗,部品ねらい,相模原,田名,141526,神奈川県,相模原市中央区,田名,2018-08-01,20,駐車（輪）場,その他
窃盗,部品ねらい,相模原,田名,141526,神奈川県,相模原市中央区,田名,2018-08-10,20,駐車（輪）場,その他
窃盗,部品ねらい,相模原,田名,141526,神奈川県,相模原市中央区,田名,2018-08-14,20,駐車（輪）場,なし
窃盗,部品ねらい,相模原,田名,141526,神奈川県,相模原市中央区,田名,2018-09-29,21,道路上,ナンバープレート
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,上溝,2017-12-28,15,駐車（輪）場,その他
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,上溝,2017-12-29,11,駐車（輪）場,その他
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,上溝,2018-07-17,15,駐車（輪）場,その他
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,上溝,2018-07-17,17,駐車（輪）場,その他
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,上溝,2018-08-01,08,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,上溝,2018-08-04,12,駐車（輪）場,その他
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,上溝,2018-10-24,07,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,田名,2018-05-05,04,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,田名,2018-07-31,20,駐車（輪）場,その他
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,田名,2018-08-07,15,駐車（輪）場,その他
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,田名,2018-08-10,20,駐車（輪）場,なし
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,田名,2018-08-11,12,その他,その他
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,田名,2018-09-15,08,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,田名塩田２丁目,2017-12-30,23,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,田名塩田４丁目,2018-07-20,19,駐車（輪）場,その他
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,田名塩田４丁目,2018-07-21,18,駐車（輪）場,その他
窃盗,部品ねらい,相模原,番田,141526,神奈川県,相模原市中央区,田名塩田４丁目,2018-07-21,20,駐車（輪）場,その他
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,小町通１丁目,2018-12-17,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,下九沢,2018-07-03,16,駐車（輪）場,その他
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,下九沢,2018-07-25,16,駐車（輪）場,その他
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,下九沢,2018-08-03,17,駐車（輪）場,その他
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,清新５丁目,2018-06-28,12,その他,その他
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,南橋本２丁目,2018-06-29,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,南橋本３丁目,2018-07-05,17,駐車（輪）場,その他
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,南橋本４丁目,2018-06-30,17,駐車（輪）場,その他
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,南橋本４丁目,2018-07-07,17,駐車（輪）場,その他
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,南橋本４丁目,2018-08-04,20,駐車（輪）場,その他
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,南橋本４丁目,2018-08-10,19,その他,その他
窃盗,部品ねらい,津久井,城山,141518,神奈川県,相模原市緑区,川尻,2018-06-08,17,その他,その他
窃盗,部品ねらい,津久井,城山,141518,神奈川県,相模原市緑区,谷ヶ原２丁目,2018-03-15,17,駐車（輪）場,その他
窃盗,部品ねらい,相模原南,古淵駅前,141534,神奈川県,相模原市南区,大野台６丁目,2018-02-23,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原南,古淵駅前,141534,神奈川県,相模原市南区,古淵２丁目,2018-05-27,08,道路上,ナンバープレート
窃盗,部品ねらい,相模原南,大野,141534,神奈川県,相模原市南区,鵜野森２丁目,2018-04-07,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,相模原南,大野,141534,神奈川県,相模原市南区,鵜野森２丁目,2018-10-07,19,道路上,ナンバープレート
窃盗,部品ねらい,相模原南,大野,141534,神奈川県,相模原市南区,古淵３丁目,2018-09-18,22,４階建て以上共同住宅,その他
窃盗,部品ねらい,相模原南,大野,141534,神奈川県,相模原市南区,古淵５丁目,2018-02-09,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原南,大野,141534,神奈川県,相模原市南区,西大沼２丁目,2017-09-30,22,一戸建住宅,ナンバープレート
窃盗,部品ねらい,相模原南,大野,141534,神奈川県,相模原市南区,西大沼２丁目,2018-09-16,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原南,大野,141534,神奈川県,相模原市南区,西大沼２丁目,2018-12-24,19,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,相模原南,大野,141534,神奈川県,相模原市南区,若松３丁目,2018-03-17,17,駐車（輪）場,その他
窃盗,部品ねらい,相模原南,南大野,141534,神奈川県,相模原市南区,旭町,2018-08-23,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原南,南大野,141534,神奈川県,相模原市南区,南台４丁目,2018-02-19,09,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,相模原南,相模大野駅前,141534,神奈川県,相模原市南区,相模大野３丁目,2018-06-27,00,その他,その他
窃盗,部品ねらい,相模原南,相模大野駅前,141534,神奈川県,相模原市南区,文京１丁目,2018-03-16,05,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原南,相模大野駅前,141534,神奈川県,相模原市南区,文京２丁目,2018-03-10,15,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原南,東林間,141534,神奈川県,相模原市南区,東林間６丁目,2018-05-15,17,その他の住宅（３階建て以下共同住宅等）,なし
窃盗,部品ねらい,相模原南,大沼,141534,神奈川県,相模原市南区,麻溝台４丁目,2017-12-21,14,その他,ナンバープレート
窃盗,部品ねらい,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間１丁目,2018-03-25,15,その他,ナンバープレート
窃盗,部品ねらい,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間２丁目,2018-06-30,17,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間本町３丁目,2018-02-28,13,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間本町４丁目,2018-11-01,07,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間本町６丁目,2018-11-09,23,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間本町７丁目,2018-03-15,23,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,相模原南,相南,141534,神奈川県,相模原市南区,相南１丁目,2018-03-30,21,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,相模原南,相南,141534,神奈川県,相模原市南区,相南２丁目,2018-10-03,20,一戸建住宅,ナンバープレート
窃盗,部品ねらい,相模原南,相南,141534,神奈川県,相模原市南区,相南４丁目,2018-12-17,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原南,相南,141534,神奈川県,相模原市南区,東林間７丁目,2018-01-18,07,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,相模原南,相武台,141534,神奈川県,相模原市南区,新磯野１丁目,2018-02-15,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原南,相武台,141534,神奈川県,相模原市南区,新磯野１丁目,2018-02-15,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原南,相武台,141534,神奈川県,相模原市南区,新磯野２丁目,2018-03-27,16,その他,ナンバープレート
窃盗,部品ねらい,相模原南,新磯,141534,神奈川県,相模原市南区,磯部,2018-03-12,13,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原南,新磯,141534,神奈川県,相模原市南区,磯部,2018-05-18,15,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,相模原南,新磯,141534,神奈川県,相模原市南区,磯部,2018-08-09,16,一戸建住宅,ナンバープレート
窃盗,部品ねらい,相模原南,麻溝,141534,神奈川県,相模原市南区,下溝,2017-12-30,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原南,麻溝,141534,神奈川県,相模原市南区,下溝,2018-01-06,12,その他,その他
窃盗,部品ねらい,相模原南,麻溝,141534,神奈川県,相模原市南区,下溝,2018-06-19,13,一戸建住宅,ナンバープレート
窃盗,部品ねらい,相模原南,麻溝,141534,神奈川県,相模原市南区,下溝,2018-07-27,19,その他,タイヤ・ホイール
窃盗,部品ねらい,相模原南,麻溝,141534,神奈川県,相模原市南区,当麻,2018-01-21,08,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原南,麻溝公園前,141534,神奈川県,相模原市南区,麻溝台,2018-03-19,08,その他,なし
窃盗,部品ねらい,相模原南,麻溝公園前,141534,神奈川県,相模原市南区,麻溝台１丁目,2018-11-19,23,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原南,麻溝公園前,141534,神奈川県,相模原市南区,麻溝台７丁目,2018-08-25,21,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,相模原南,麻溝公園前,141534,神奈川県,相模原市南区,双葉１丁目,2018-11-01,18,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,座間,相武台前,142166,神奈川県,座間市,栗原,2018-03-04,00,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,座間,相武台前,142166,神奈川県,座間市,栗原,2018-06-19,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,座間,相武台前,142166,神奈川県,座間市,相武台１丁目,2018-02-02,17,駐車（輪）場,カーナビ
窃盗,部品ねらい,座間,相武台前,142166,神奈川県,座間市,相武台２丁目,2018-03-21,12,駐車（輪）場,その他
窃盗,部品ねらい,座間,相武台前,142166,神奈川県,座間市,相武台３丁目,2018-10-17,17,その他,その他
窃盗,部品ねらい,座間,相武台前,142166,神奈川県,座間市,相武台４丁目,2018-10-11,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,座間,相模が丘,142166,神奈川県,座間市,相模が丘３丁目,2018-08-05,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,座間,相模が丘,142166,神奈川県,座間市,相模が丘４丁目,不明,不明,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,座間,相模が丘,142166,神奈川県,座間市,相模が丘４丁目,2018-01-05,16,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,座間,相模が丘,142166,神奈川県,座間市,相模が丘４丁目,2018-02-28,20,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,座間,相模が丘,142166,神奈川県,座間市,相模が丘６丁目,2018-10-10,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,座間,相模が丘,142166,神奈川県,座間市,広野台１丁目,2018-09-14,15,一戸建住宅,ナンバープレート
窃盗,部品ねらい,座間,栗原,142166,神奈川県,座間市,栗原中央４丁目,2018-09-19,23,一戸建住宅,ナンバープレート
窃盗,部品ねらい,座間,栗原,142166,神奈川県,座間市,西栗原２丁目,2018-04-20,20,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,座間,ひばりが丘,142166,神奈川県,座間市,小松原２丁目,2018-02-12,12,その他,ナンバープレート
窃盗,部品ねらい,座間,ひばりが丘,142166,神奈川県,座間市,小松原２丁目,2018-02-13,17,駐車（輪）場,その他
窃盗,部品ねらい,座間,ひばりが丘,142166,神奈川県,座間市,ひばりが丘１丁目,2018-05-11,19,一戸建住宅,ナンバープレート
